site_id,url,st,contact,agencies,latitude,longitude,count,geomean,maximum,minimum,id,location_id,site_name,sample_date,specimen_count,specimen_count_int,temperature,salinity,chlorophyll,turbidity,oxygen,rain_day_of,rain_prior_day,rain_2_days_prior,rain_3_days_prior,rain_3_day_total,rain_4_days_prior,rain_5_days_prior,rain_5_day_total,site_type
124W,https://www.riverkeeper.org/water-quality/hudson-river/greene-columbia/coxsackie-waterfront-park/,fw,,Greene County Dept. of Health: 518-719-3600 and NYSDEC Region 4: 518-537-2045,42.35332,-73.79511,59,23,2420,1,4366,124W,Coxsackie Waterfront Park,6/12/2009 0:00,10,10,-99,-99,-99,-99,-99,0.3,0.4,0,0.5,1.2,-99,-99,1.2,Hudson
124W,https://www.riverkeeper.org/water-quality/hudson-river/greene-columbia/coxsackie-waterfront-park/,fw,,Greene County Dept. of Health: 518-719-3600 and NYSDEC Region 4: 518-537-2045,42.35332,-73.79511,59,23,2420,1,4365,124W,Coxsackie Waterfront Park,5/15/2009 0:00,5,5,62.5,-99,1.5,7,101,0,0.5,0,0,0.5,-99,-99,0.5,Hudson
124W,https://www.riverkeeper.org/water-quality/hudson-river/greene-columbia/coxsackie-waterfront-park/,fw,,Greene County Dept. of Health: 518-719-3600 and NYSDEC Region 4: 518-537-2045,42.35332,-73.79511,59,23,2420,1,4364,124W,Coxsackie Waterfront Park,10/23/2008 0:00,11,11,54.3,0.1,11.1,19,94,0,0.2,0.1,0,0.3,-99,-99,0.3,Hudson
124W,https://www.riverkeeper.org/water-quality/hudson-river/greene-columbia/coxsackie-waterfront-park/,fw,,Greene County Dept. of Health: 518-719-3600 and NYSDEC Region 4: 518-537-2045,42.35332,-73.79511,59,23,2420,1,4363,124W,Coxsackie Waterfront Park,9/17/2008 0:00,8,8,-99,-99,-99,-99,-99,0,0,0,0.3,0.3,-99,-99,0.3,Hudson
124W,https://www.riverkeeper.org/water-quality/hudson-river/greene-columbia/coxsackie-waterfront-park/,fw,,Greene County Dept. of Health: 518-719-3600 and NYSDEC Region 4: 518-537-2045,42.35332,-73.79511,59,23,2420,1,4362,124W,Coxsackie Waterfront Park,8/9/2008 0:00,435,435,-99,-99,-99,-99,-99,0,0,1.3,0.2,1.5,-99,-99,1.5,Hudson
124W,https://www.riverkeeper.org/water-quality/hudson-river/greene-columbia/coxsackie-waterfront-park/,fw,,Greene County Dept. of Health: 518-719-3600 and NYSDEC Region 4: 518-537-2045,42.35332,-73.79511,59,23,2420,1,4361,124W,Coxsackie Waterfront Park,7/17/2008 0:00,11,11,79.9,0.1,8.6,22,116,0,0,0,0.1,0.1,-99,-99,0.1,Hudson
124W,https://www.riverkeeper.org/water-quality/hudson-river/greene-columbia/coxsackie-waterfront-park/,fw,,Greene County Dept. of Health: 518-719-3600 and NYSDEC Region 4: 518-537-2045,42.35332,-73.79511,59,23,2420,1,4360,124W,Coxsackie Waterfront Park,6/18/2008 0:00,7,7,-99,-99,-99,-99,-99,0,0.4,0.1,0.9,1.4,-99,-99,1.4,Hudson
36E,https://www.riverkeeper.org/water-quality/hudson-river/rockland-westchester/croton-point-beach/,sw,,Westchester County Dept. of Health: 914-813-5000 and NYSDEC Region 3: 914-428-2505,41.18971,-73.89451,73,11,241,2,5397,36E,Croton Point Beach,10/17/2017 0:00,<10,10,65.6,7.3,2.3,9.8,89,0,0.12,0,0.04,0.16,0,0.14,0.3,Hudson
36E,https://www.riverkeeper.org/water-quality/hudson-river/rockland-westchester/croton-point-beach/,sw,,Westchester County Dept. of Health: 914-813-5000 and NYSDEC Region 3: 914-428-2505,41.18971,-73.89451,73,11,241,2,5323,36E,Croton Point Beach,9/12/2017 0:00,<10,10,71.6,6.6,4.7,4.7,90.9,0,0,0,0,0,0,0.09,0.09,Hudson
36E,https://www.riverkeeper.org/water-quality/hudson-river/rockland-westchester/croton-point-beach/,sw,,Westchester County Dept. of Health: 914-813-5000 and NYSDEC Region 3: 914-428-2505,41.18971,-73.89451,73,11,241,2,5249,36E,Croton Point Beach,8/15/2017 0:00,10,10,79.4,4.4,9.2,13.8,96.5,0.05,0,0,0.41,0.46,0.34,0,0.8,Hudson
36E,https://www.riverkeeper.org/water-quality/hudson-river/rockland-westchester/croton-point-beach/,sw,,Westchester County Dept. of Health: 914-813-5000 and NYSDEC Region 3: 914-428-2505,41.18971,-73.89451,73,11,241,2,5175,36E,Croton Point Beach,7/11/2017 0:00,<10,10,78.7,2.3,4.7,7.1,104.8,0.41,0.09,0.01,0,0.51,2.15,0,2.66,Hudson
36E,https://www.riverkeeper.org/water-quality/hudson-river/rockland-westchester/croton-point-beach/,sw,,Westchester County Dept. of Health: 914-813-5000 and NYSDEC Region 3: 914-428-2505,41.18971,-73.89451,73,11,241,2,5101,36E,Croton Point Beach,6/13/2017 0:00,10,10,74.4,0.4,4.7,7.1,116.8,0,0,0,0,0,0,0,0,Hudson
36E,https://www.riverkeeper.org/water-quality/hudson-river/rockland-westchester/croton-point-beach/,sw,,Westchester County Dept. of Health: 914-813-5000 and NYSDEC Region 3: 914-428-2505,41.18971,-73.89451,73,11,241,2,5027,36E,Croton Point Beach,5/16/2017 0:00,<10,10,60,0.1,3.5,24.4,100.3,0,0,0.07,1.72,1.79,0,0,1.79,Hudson
36E,https://www.riverkeeper.org/water-quality/hudson-river/rockland-westchester/croton-point-beach/,sw,,Westchester County Dept. of Health: 914-813-5000 and NYSDEC Region 3: 914-428-2505,41.18971,-73.89451,73,11,241,2,4973,36E,Croton Point Beach,4/6/2017 0:00,10,10,44.6,0.1,2.1,19.6,100.8,0.85,0,1.13,0,1.98,0,0.08,2.06,Hudson
36E,https://www.riverkeeper.org/water-quality/hudson-river/rockland-westchester/croton-point-beach/,sw,,Westchester County Dept. of Health: 914-813-5000 and NYSDEC Region 3: 914-428-2505,41.18971,-73.89451,73,11,241,2,2353,36E,Croton Point Beach,10/14/2016 0:00,<10,10,64,8.7,3.7,32,94,0,0.1,0,0,0.1,0,0.1,0.2,Hudson
36E,https://www.riverkeeper.org/water-quality/hudson-river/rockland-westchester/croton-point-beach/,sw,,Westchester County Dept. of Health: 914-813-5000 and NYSDEC Region 3: 914-428-2505,41.18971,-73.89451,73,11,241,2,2352,36E,Croton Point Beach,9/15/2016 0:00,<10,10,76.4,7.7,7.3,-99,98,0,0.2,0,0,0.2,0,0.2,0.4,Hudson
36E,https://www.riverkeeper.org/water-quality/hudson-river/rockland-westchester/croton-point-beach/,sw,,Westchester County Dept. of Health: 914-813-5000 and NYSDEC Region 3: 914-428-2505,41.18971,-73.89451,73,11,241,2,2351,36E,Croton Point Beach,8/16/2016 0:00,<10,10,85.7,4.8,11,27,107,0,0,0.1,0.1,0.2,0.2,0.3,0.7,Hudson
36E,https://www.riverkeeper.org/water-quality/hudson-river/rockland-westchester/croton-point-beach/,sw,,Westchester County Dept. of Health: 914-813-5000 and NYSDEC Region 3: 914-428-2505,41.18971,-73.89451,73,11,241,2,2350,36E,Croton Point Beach,7/14/2016 0:00,<10,10,79.8,5.4,10.5,5,99,0.2,0,0,0,0.2,0,0.8,1,Hudson
36E,https://www.riverkeeper.org/water-quality/hudson-river/rockland-westchester/croton-point-beach/,sw,,Westchester County Dept. of Health: 914-813-5000 and NYSDEC Region 3: 914-428-2505,41.18971,-73.89451,73,11,241,2,2349,36E,Croton Point Beach,6/16/2016 0:00,<10,10,72,3.1,12,16,111,0,0,0,0,0,0,0.1,0.1,Hudson
36E,https://www.riverkeeper.org/water-quality/hudson-river/rockland-westchester/croton-point-beach/,sw,,Westchester County Dept. of Health: 914-813-5000 and NYSDEC Region 3: 914-428-2505,41.18971,-73.89451,73,11,241,2,2348,36E,Croton Point Beach,5/21/2016 0:00,<10,10,61.5,1.8,18.8,31,107,0,0,0,0,0,0,0,0,Hudson
36E,https://www.riverkeeper.org/water-quality/hudson-river/rockland-westchester/croton-point-beach/,sw,,Westchester County Dept. of Health: 914-813-5000 and NYSDEC Region 3: 914-428-2505,41.18971,-73.89451,73,11,241,2,2347,36E,Croton Point Beach,10/13/2015 0:00,<10,10,67.2,6.5,5.1,20,93,0,0,0,0,0,0.1,0,0.1,Hudson
36E,https://www.riverkeeper.org/water-quality/hudson-river/rockland-westchester/croton-point-beach/,sw,,Westchester County Dept. of Health: 914-813-5000 and NYSDEC Region 3: 914-428-2505,41.18971,-73.89451,73,11,241,2,2346,36E,Croton Point Beach,9/12/2015 0:00,<10,10,78.5,7.3,3.7,11,82,0,0.3,1.3,0,1.6,0,0,1.6,Hudson
36E,https://www.riverkeeper.org/water-quality/hudson-river/rockland-westchester/croton-point-beach/,sw,,Westchester County Dept. of Health: 914-813-5000 and NYSDEC Region 3: 914-428-2505,41.18971,-73.89451,73,11,241,2,2345,36E,Croton Point Beach,8/13/2015 0:00,<10,10,78.6,6.1,53.4,16,134,0,0,1,0,1,0,0,1,Hudson
36E,https://www.riverkeeper.org/water-quality/hudson-river/rockland-westchester/croton-point-beach/,sw,,Westchester County Dept. of Health: 914-813-5000 and NYSDEC Region 3: 914-428-2505,41.18971,-73.89451,73,11,241,2,2344,36E,Croton Point Beach,7/9/2015 0:00,10,10,78,1.2,15.4,34,98,0.3,0.3,0.1,0,0.7,0,0,0.7,Hudson
36E,https://www.riverkeeper.org/water-quality/hudson-river/rockland-westchester/croton-point-beach/,sw,,Westchester County Dept. of Health: 914-813-5000 and NYSDEC Region 3: 914-428-2505,41.18971,-73.89451,73,11,241,2,2343,36E,Croton Point Beach,6/11/2015 0:00,<10,10,76,3,19.7,12,133,0,0,0.2,0.2,0.4,0,0.4,0.8,Hudson
36E,https://www.riverkeeper.org/water-quality/hudson-river/rockland-westchester/croton-point-beach/,sw,,Westchester County Dept. of Health: 914-813-5000 and NYSDEC Region 3: 914-428-2505,41.18971,-73.89451,73,11,241,2,2342,36E,Croton Point Beach,5/12/2015 0:00,<10,10,69,3.6,4.2,34,104,0,0,0,0,0,0,0,0,Hudson
36E,https://www.riverkeeper.org/water-quality/hudson-river/rockland-westchester/croton-point-beach/,sw,,Westchester County Dept. of Health: 914-813-5000 and NYSDEC Region 3: 914-428-2505,41.18971,-73.89451,73,11,241,2,2341,36E,Croton Point Beach,10/14/2014 0:00,<10,10,65.3,6.7,5,12,91,0,0,0,0.4,0.4,0,0,0.4,Hudson
36E,https://www.riverkeeper.org/water-quality/hudson-river/rockland-westchester/croton-point-beach/,sw,,Westchester County Dept. of Health: 914-813-5000 and NYSDEC Region 3: 914-428-2505,41.18971,-73.89451,73,11,241,2,2340,36E,Croton Point Beach,9/8/2014 0:00,20,20,78.5,4.3,18,18,115,0,0,0,0,0,0,0,0,Hudson
36E,https://www.riverkeeper.org/water-quality/hudson-river/rockland-westchester/croton-point-beach/,sw,,Westchester County Dept. of Health: 914-813-5000 and NYSDEC Region 3: 914-428-2505,41.18971,-73.89451,73,11,241,2,2339,36E,Croton Point Beach,8/12/2014 0:00,<10,10,79.1,5.3,5.1,21,86,0,0,0,0,0,0,0,0,Hudson
36E,https://www.riverkeeper.org/water-quality/hudson-river/rockland-westchester/croton-point-beach/,sw,,Westchester County Dept. of Health: 914-813-5000 and NYSDEC Region 3: 914-428-2505,41.18971,-73.89451,73,11,241,2,2338,36E,Croton Point Beach,7/8/2014 0:00,<10,10,80.5,0.7,6,24,102,0.2,0,0,0,0.2,0.2,2.3,2.7,Hudson
36E,https://www.riverkeeper.org/water-quality/hudson-river/rockland-westchester/croton-point-beach/,sw,,Westchester County Dept. of Health: 914-813-5000 and NYSDEC Region 3: 914-428-2505,41.18971,-73.89451,73,11,241,2,2337,36E,Croton Point Beach,6/13/2014 0:00,241,241,-99,-99,-99,-99,-99,1.4,0,0.1,0,1.5,0.8,0,2.3,Hudson
36E,https://www.riverkeeper.org/water-quality/hudson-river/rockland-westchester/croton-point-beach/,sw,,Westchester County Dept. of Health: 914-813-5000 and NYSDEC Region 3: 914-428-2505,41.18971,-73.89451,73,11,241,2,2336,36E,Croton Point Beach,5/13/2014 0:00,<10,10,61.3,2.3,2.2,16,100,0,0,0.1,0.3,0.4,0.3,0.3,1,Hudson
36E,https://www.riverkeeper.org/water-quality/hudson-river/rockland-westchester/croton-point-beach/,sw,,Westchester County Dept. of Health: 914-813-5000 and NYSDEC Region 3: 914-428-2505,41.18971,-73.89451,73,11,241,2,2335,36E,Croton Point Beach,10/17/2013 0:00,10,10,68.1,6.8,3.1,8,85,0,0,0,0,0,0,0,0,Hudson
36E,https://www.riverkeeper.org/water-quality/hudson-river/rockland-westchester/croton-point-beach/,sw,,Westchester County Dept. of Health: 914-813-5000 and NYSDEC Region 3: 914-428-2505,41.18971,-73.89451,73,11,241,2,2334,36E,Croton Point Beach,9/19/2013 0:00,10,10,72.5,4.3,4.6,13,95,0,0,0,0,0,0,0,0,Hudson
36E,https://www.riverkeeper.org/water-quality/hudson-river/rockland-westchester/croton-point-beach/,sw,,Westchester County Dept. of Health: 914-813-5000 and NYSDEC Region 3: 914-428-2505,41.18971,-73.89451,73,11,241,2,2333,36E,Croton Point Beach,8/15/2013 0:00,<10,10,78,2.7,6.5,14,111,0,0,0.7,0.4,1.1,0,0,1.1,Hudson
36E,https://www.riverkeeper.org/water-quality/hudson-river/rockland-westchester/croton-point-beach/,sw,,Westchester County Dept. of Health: 914-813-5000 and NYSDEC Region 3: 914-428-2505,41.18971,-73.89451,73,11,241,2,2332,36E,Croton Point Beach,7/18/2013 0:00,10,10,85.5,2.2,5.1,43,89,0,0,0,0,0,0,0.1,0.1,Hudson
36E,https://www.riverkeeper.org/water-quality/hudson-river/rockland-westchester/croton-point-beach/,sw,,Westchester County Dept. of Health: 914-813-5000 and NYSDEC Region 3: 914-428-2505,41.18971,-73.89451,73,11,241,2,2331,36E,Croton Point Beach,6/20/2013 0:00,<10,10,73.6,0.1,4.9,11,106,0,0,0.3,0.2,0.5,0,0,0.5,Hudson
36E,https://www.riverkeeper.org/water-quality/hudson-river/rockland-westchester/croton-point-beach/,sw,,Westchester County Dept. of Health: 914-813-5000 and NYSDEC Region 3: 914-428-2505,41.18971,-73.89451,73,11,241,2,2330,36E,Croton Point Beach,5/30/2013 0:00,<10,10,69.8,0.7,1.4,23,95,0,0,0.4,0,0.4,0,0.5,0.9,Hudson
36E,https://www.riverkeeper.org/water-quality/hudson-river/rockland-westchester/croton-point-beach/,sw,,Westchester County Dept. of Health: 914-813-5000 and NYSDEC Region 3: 914-428-2505,41.18971,-73.89451,73,11,241,2,2329,36E,Croton Point Beach,10/11/2012 0:00,10,10,63.3,3.8,5.3,46,93,0,0.1,0,0,0.1,-99,-99,0.1,Hudson
36E,https://www.riverkeeper.org/water-quality/hudson-river/rockland-westchester/croton-point-beach/,sw,,Westchester County Dept. of Health: 914-813-5000 and NYSDEC Region 3: 914-428-2505,41.18971,-73.89451,73,11,241,2,2328,36E,Croton Point Beach,9/11/2012 0:00,<10,10,76.4,5.9,5,137,89,0,0,0,1.4,1.4,-99,-99,1.4,Hudson
36E,https://www.riverkeeper.org/water-quality/hudson-river/rockland-westchester/croton-point-beach/,sw,,Westchester County Dept. of Health: 914-813-5000 and NYSDEC Region 3: 914-428-2505,41.18971,-73.89451,73,11,241,2,2327,36E,Croton Point Beach,8/14/2012 0:00,<10,10,81.5,6.9,7.4,18,117,0,0,0,0,0,-99,-99,0,Hudson
36E,https://www.riverkeeper.org/water-quality/hudson-river/rockland-westchester/croton-point-beach/,sw,,Westchester County Dept. of Health: 914-813-5000 and NYSDEC Region 3: 914-428-2505,41.18971,-73.89451,73,11,241,2,2326,36E,Croton Point Beach,7/17/2012 0:00,<10,10,84.3,7,20.8,11,168,0,0,0.2,0,0.2,-99,-99,0.2,Hudson
36E,https://www.riverkeeper.org/water-quality/hudson-river/rockland-westchester/croton-point-beach/,sw,,Westchester County Dept. of Health: 914-813-5000 and NYSDEC Region 3: 914-428-2505,41.18971,-73.89451,73,11,241,2,2325,36E,Croton Point Beach,6/12/2012 0:00,10,10,73.4,1.2,4.3,15,94,0.5,0,0,0,0.5,-99,-99,0.5,Hudson
36E,https://www.riverkeeper.org/water-quality/hudson-river/rockland-westchester/croton-point-beach/,sw,,Westchester County Dept. of Health: 914-813-5000 and NYSDEC Region 3: 914-428-2505,41.18971,-73.89451,73,11,241,2,2324,36E,Croton Point Beach,5/16/2012 0:00,<10,10,66.7,0.2,6.2,17,119,0.1,0.4,0.1,0,0.6,-99,-99,0.6,Hudson
36E,https://www.riverkeeper.org/water-quality/hudson-river/rockland-westchester/croton-point-beach/,sw,,Westchester County Dept. of Health: 914-813-5000 and NYSDEC Region 3: 914-428-2505,41.18971,-73.89451,73,11,241,2,2323,36E,Croton Point Beach,10/20/2011 0:00,31,31,62.9,0.1,1.1,43,92,0,0.1,0,0,0.1,-99,-99,0.1,Hudson
36E,https://www.riverkeeper.org/water-quality/hudson-river/rockland-westchester/croton-point-beach/,sw,,Westchester County Dept. of Health: 914-813-5000 and NYSDEC Region 3: 914-428-2505,41.18971,-73.89451,73,11,241,2,2322,36E,Croton Point Beach,9/15/2011 0:00,31,31,71.5,0.1,1.7,92,85,0,0,0,0,0,-99,-99,0,Hudson
36E,https://www.riverkeeper.org/water-quality/hudson-river/rockland-westchester/croton-point-beach/,sw,,Westchester County Dept. of Health: 914-813-5000 and NYSDEC Region 3: 914-428-2505,41.18971,-73.89451,73,11,241,2,2321,36E,Croton Point Beach,8/17/2011 0:00,10,10,81.8,4.5,6.7,16,107,0,0,0,3.4,3.4,-99,-99,3.4,Hudson
36E,https://www.riverkeeper.org/water-quality/hudson-river/rockland-westchester/croton-point-beach/,sw,,Westchester County Dept. of Health: 914-813-5000 and NYSDEC Region 3: 914-428-2505,41.18971,-73.89451,73,11,241,2,2320,36E,Croton Point Beach,7/18/2011 0:00,10,10,83.5,1.4,6.9,9,-99,0,0,0,0,0,-99,-99,0,Hudson
36E,https://www.riverkeeper.org/water-quality/hudson-river/rockland-westchester/croton-point-beach/,sw,,Westchester County Dept. of Health: 914-813-5000 and NYSDEC Region 3: 914-428-2505,41.18971,-73.89451,73,11,241,2,2319,36E,Croton Point Beach,6/28/2011 0:00,<10,10,79,1.4,8.5,21,112,0,0,0,0,0,-99,-99,0,Hudson
36E,https://www.riverkeeper.org/water-quality/hudson-river/rockland-westchester/croton-point-beach/,sw,,Westchester County Dept. of Health: 914-813-5000 and NYSDEC Region 3: 914-428-2505,41.18971,-73.89451,73,11,241,2,2318,36E,Croton Point Beach,5/17/2011 0:00,169,169,60.6,1.4,2.5,69,91,1.2,0,0.8,0,2,-99,-99,2,Hudson
36E,https://www.riverkeeper.org/water-quality/hudson-river/rockland-westchester/croton-point-beach/,sw,,Westchester County Dept. of Health: 914-813-5000 and NYSDEC Region 3: 914-428-2505,41.18971,-73.89451,73,11,241,2,2317,36E,Croton Point Beach,10/13/2010 0:00,10,10,64.8,0.2,5.8,18,92,0,0.1,0.3,0,0.4,-99,-99,0.4,Hudson
36E,https://www.riverkeeper.org/water-quality/hudson-river/rockland-westchester/croton-point-beach/,sw,,Westchester County Dept. of Health: 914-813-5000 and NYSDEC Region 3: 914-428-2505,41.18971,-73.89451,73,11,241,2,2316,36E,Croton Point Beach,9/12/2010 0:00,<10,10,72,5.9,11,20,87,0,0,0,0,0,-99,-99,0,Hudson
36E,https://www.riverkeeper.org/water-quality/hudson-river/rockland-westchester/croton-point-beach/,sw,,Westchester County Dept. of Health: 914-813-5000 and NYSDEC Region 3: 914-428-2505,41.18971,-73.89451,73,11,241,2,2315,36E,Croton Point Beach,8/18/2010 0:00,10,10,82.4,6.4,8.9,122,94,0,0,0.2,0.3,0.5,-99,-99,0.5,Hudson
36E,https://www.riverkeeper.org/water-quality/hudson-river/rockland-westchester/croton-point-beach/,sw,,Westchester County Dept. of Health: 914-813-5000 and NYSDEC Region 3: 914-428-2505,41.18971,-73.89451,73,11,241,2,2314,36E,Croton Point Beach,7/22/2010 0:00,41,41,82.1,6.6,31.1,37,152,0,0.1,0,1.4,1.5,-99,-99,1.5,Hudson
36E,https://www.riverkeeper.org/water-quality/hudson-river/rockland-westchester/croton-point-beach/,sw,,Westchester County Dept. of Health: 914-813-5000 and NYSDEC Region 3: 914-428-2505,41.18971,-73.89451,73,11,241,2,2313,36E,Croton Point Beach,6/16/2010 0:00,<10,10,73.7,5.6,9.3,20,87,0,0,0,0,0,-99,-99,0,Hudson
36E,https://www.riverkeeper.org/water-quality/hudson-river/rockland-westchester/croton-point-beach/,sw,,Westchester County Dept. of Health: 914-813-5000 and NYSDEC Region 3: 914-428-2505,41.18971,-73.89451,73,11,241,2,2312,36E,Croton Point Beach,5/22/2010 0:00,<10,10,68.6,3.9,7.3,6,97,0,0,0,0,0,-99,-99,0,Hudson
36E,https://www.riverkeeper.org/water-quality/hudson-river/rockland-westchester/croton-point-beach/,sw,,Westchester County Dept. of Health: 914-813-5000 and NYSDEC Region 3: 914-428-2505,41.18971,-73.89451,73,11,241,2,2311,36E,Croton Point Beach,10/20/2009 0:00,10,10,58.6,4.6,1.7,11,88,0,0,0,0,0,-99,-99,0,Hudson
36E,https://www.riverkeeper.org/water-quality/hudson-river/rockland-westchester/croton-point-beach/,sw,,Westchester County Dept. of Health: 914-813-5000 and NYSDEC Region 3: 914-428-2505,41.18971,-73.89451,73,11,241,2,2310,36E,Croton Point Beach,9/15/2009 0:00,<10,10,76.5,4.7,5.2,43,100,0,0,0,0,0,-99,-99,0,Hudson
36E,https://www.riverkeeper.org/water-quality/hudson-river/rockland-westchester/croton-point-beach/,sw,,Westchester County Dept. of Health: 914-813-5000 and NYSDEC Region 3: 914-428-2505,41.18971,-73.89451,73,11,241,2,2309,36E,Croton Point Beach,8/22/2009 0:00,20,20,81.4,3,10.3,31,95,0.6,0.6,0,0,1.2,-99,-99,1.2,Hudson
36E,https://www.riverkeeper.org/water-quality/hudson-river/rockland-westchester/croton-point-beach/,sw,,Westchester County Dept. of Health: 914-813-5000 and NYSDEC Region 3: 914-428-2505,41.18971,-73.89451,73,11,241,2,2308,36E,Croton Point Beach,8/21/2009 0:00,<10,10,83,3.1,14.8,8,107,0,0,0,0,0,-99,-99,0,Hudson
36E,https://www.riverkeeper.org/water-quality/hudson-river/rockland-westchester/croton-point-beach/,sw,,Westchester County Dept. of Health: 914-813-5000 and NYSDEC Region 3: 914-428-2505,41.18971,-73.89451,73,11,241,2,2307,36E,Croton Point Beach,7/29/2009 0:00,<10,10,79.7,1.7,4.9,25,99,0,0,0,0.2,0.2,-99,-99,0.2,Hudson
36E,https://www.riverkeeper.org/water-quality/hudson-river/rockland-westchester/croton-point-beach/,sw,,Westchester County Dept. of Health: 914-813-5000 and NYSDEC Region 3: 914-428-2505,41.18971,-73.89451,73,11,241,2,2306,36E,Croton Point Beach,6/23/2009 0:00,<10,10,72.5,0.1,0.9,15,100,0,0,0.6,0.5,1.1,-99,-99,1.1,Hudson
36E,https://www.riverkeeper.org/water-quality/hudson-river/rockland-westchester/croton-point-beach/,sw,,Westchester County Dept. of Health: 914-813-5000 and NYSDEC Region 3: 914-428-2505,41.18971,-73.89451,73,11,241,2,2305,36E,Croton Point Beach,6/8/2009 0:00,<10,10,-99,-99,-99,-99,-99,0,0,0,0.8,0.8,-99,-99,0.8,Hudson
36E,https://www.riverkeeper.org/water-quality/hudson-river/rockland-westchester/croton-point-beach/,sw,,Westchester County Dept. of Health: 914-813-5000 and NYSDEC Region 3: 914-428-2505,41.18971,-73.89451,73,11,241,2,2304,36E,Croton Point Beach,5/13/2009 0:00,<10,10,63.3,0.5,2.7,16,107,0,0,0,0,0,-99,-99,0,Hudson
36E,https://www.riverkeeper.org/water-quality/hudson-river/rockland-westchester/croton-point-beach/,sw,,Westchester County Dept. of Health: 914-813-5000 and NYSDEC Region 3: 914-428-2505,41.18971,-73.89451,73,11,241,2,2303,36E,Croton Point Beach,10/21/2008 0:00,<10,10,61.1,6.9,6.3,5,96,0,0,0,0,0,-99,-99,0,Hudson
36E,https://www.riverkeeper.org/water-quality/hudson-river/rockland-westchester/croton-point-beach/,sw,,Westchester County Dept. of Health: 914-813-5000 and NYSDEC Region 3: 914-428-2505,41.18971,-73.89451,73,11,241,2,2302,36E,Croton Point Beach,9/23/2008 0:00,<10,10,73.1,4.5,2.2,4,105,0,0,0,0,0,-99,-99,0,Hudson
36E,https://www.riverkeeper.org/water-quality/hudson-river/rockland-westchester/croton-point-beach/,sw,,Westchester County Dept. of Health: 914-813-5000 and NYSDEC Region 3: 914-428-2505,41.18971,-73.89451,73,11,241,2,2301,36E,Croton Point Beach,8/21/2008 0:00,<10,10,77.7,4.4,8.3,10,112,0,0,0,0,0,-99,-99,0,Hudson
36E,https://www.riverkeeper.org/water-quality/hudson-river/rockland-westchester/croton-point-beach/,sw,,Westchester County Dept. of Health: 914-813-5000 and NYSDEC Region 3: 914-428-2505,41.18971,-73.89451,73,11,241,2,2300,36E,Croton Point Beach,7/15/2008 0:00,<10,10,80.8,4.4,5.7,19,113,0,1.1,0,0,1.1,-99,-99,1.1,Hudson
36E,https://www.riverkeeper.org/water-quality/hudson-river/rockland-westchester/croton-point-beach/,sw,,Westchester County Dept. of Health: 914-813-5000 and NYSDEC Region 3: 914-428-2505,41.18971,-73.89451,73,11,241,2,2299,36E,Croton Point Beach,6/25/2008 0:00,20,20,76.9,5.4,9.1,14,110,0,0,0,0.1,0.1,-99,-99,0.1,Hudson
